,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5596,3660006,WHS2_131,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,2010,SEX_FMLE,,,,,,,480 [370-600],479.665344238,371.40057373,604.540771484,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5597,3664365,WHS2_131,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2017,SEX_MLE,,,,,,,690 [570-870],694.554870605,569.726989746,869.729309082,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5598,3665019,WHS2_131,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2003,SEX_MLE,,,,,,,680 [630-820],681.667358398,630.345275879,822.589233398,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5599,3665532,WHS2_131,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2004,SEX_FMLE,,,,,,,330 [270-440],333.711120605,265.795318604,436.916320801,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5600,3665615,WHS2_131,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,2016,SEX_BTSX,,,,,,,280 [210-340],278.346710205,205.270904541,338.782653809,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5601,3665919,WHS2_131,REGION,AMR,,YEAR,,SEX,2009,SEX_MLE,,,,,,,510 [430-610],508.707305908,433.612884521,607.405395508,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5602,3670952,WHS2_131,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,2011,SEX_BTSX,,,,,,,800 [620-880],801.896057129,616.54901123,883.380432129,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5603,3671399,WHS2_131,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2006,SEX_FMLE,,,,,,,300 [230-370],298.046783447,230.203659058,372.476257324,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5604,3671694,WHS2_131,COUNTRY,ISR,EUR,YEAR,Europe,SEX,2016,SEX_MLE,,,,,,,350 [270-440],346.859344482,269.806732178,438.174438477,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5605,3671786,WHS2_131,COUNTRY,ERI,AFR,YEAR,Africa,SEX,2001,SEX_BTSX,,,,,,,900 [500-1650],904.815673828,502.942749023,1646.242797852,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5606,3672587,WHS2_131,COUNTRY,CHE,EUR,YEAR,Europe,SEX,2017,SEX_FMLE,,,,,,,230 [160-310],230.955093384,163.916503906,312.85345459,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5607,3676326,WHS2_131,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2016,SEX_FMLE,,,,,,,270 [200-360],274.6065979,203.953384399,364.733215332,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5608,3677694,WHS2_131,COUNTRY,TJK,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,740 [540-1070],738.543945313,538.940612793,1069.528808594,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5609,3678068,WHS2_131,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,440 [370-600],442.60723877,368.689605713,602.633911133,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5610,3678140,WHS2_131,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,2001,SEX_FMLE,,,,,,,480 [290-750],479.228363037,294.791046143,752.975097656,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5611,3678763,WHS2_131,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2004,SEX_BTSX,,,,,,,430 [380-480],429.121368408,376.578369141,478.426269531,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5612,3679093,WHS2_131,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2013,SEX_MLE,,,,,,,640 [390-740],637.68371582,385.368682861,742.885681152,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5613,3682597,WHS2_131,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2020,SEX_FMLE,,,,,,,560 [290-1000],560.498840332,289.868469238,999.794616699,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5614,3683231,WHS2_131,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,490 [410-580],488.325897217,407.555175781,577.846496582,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5615,3683425,WHS2_131,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2012,SEX_BTSX,,,,,,,620 [370-970],617.673950195,371.346740723,974.168579102,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5616,3683700,WHS2_131,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2011,SEX_MLE,,,,,,,500 [430-590],502.457183838,434.762542725,587.46673584,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5617,3684489,WHS2_131,COUNTRY,GNB,AFR,YEAR,Africa,SEX,2007,SEX_FMLE,,,,,,,670 [350-1110],674.551269531,345.679595947,1113.583374023,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5618,3688901,WHS2_131,COUNTRY,DNK,EUR,YEAR,Europe,SEX,2002,SEX_MLE,,,,,,,610 [510-740],613.23034668,510.774353027,742.861816406,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5619,3688902,WHS2_131,COUNTRY,TTO,AMR,YEAR,Americas,SEX,2016,SEX_FMLE,,,,,,,460 [430-670],460.714874268,427.225097656,669.816345215,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5620,3689840,WHS2_131,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,2008,SEX_FMLE,,,,,,,280 [210-360],277.619140625,211.913238525,356.942993164,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5621,3690990,WHS2_131,COUNTRY,VEN,AMR,YEAR,Americas,SEX,2006,SEX_FMLE,,,,,,,380 [290-470],379.732818604,290.580535889,470.187652588,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5622,3691283,WHS2_131,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2005,SEX_BTSX,,,,,,,680 [360-1250],680.431396484,355.085968018,1245.104980469,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5623,3691824,WHS2_131,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,2015,SEX_BTSX,,,,,,,690 [420-1050],685.436218262,421.399719238,1046.350219727,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5624,3695810,WHS2_131,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2021,SEX_BTSX,,,,,,,460 [280-660],460.567779541,278.193939209,656.560241699,,2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5625,3697590,WHS2_131,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2011,SEX_MLE,,,,,,,560 [340-830],556.199890137,340.313262939,831.983581543,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5626,3697757,WHS2_131,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2003,SEX_BTSX,,,,,,,270 [230-330],272.548736572,230.384414673,333.543121338,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5627,3702548,WHS2_131,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2007,SEX_MLE,,,,,,,440 [250-720],435.013214111,254.921188354,715.067077637,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5628,3702579,WHS2_131,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,2011,SEX_MLE,,,,,,,590 [390-1040],586.497680664,389.370758057,1037.472412109,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5629,3702756,WHS2_131,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2017,SEX_BTSX,,,,,,,380 [310-460],376.902984619,310.999664307,457.901611328,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5630,3703013,WHS2_131,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2017,SEX_MLE,,,,,,,390 [310-480],385.418945313,307.109802246,481.860626221,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5631,3703527,WHS2_131,COUNTRY,CRI,AMR,YEAR,Americas,SEX,2013,SEX_MLE,,,,,,,380 [310-500],383.359680176,307.214569092,499.415130615,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5632,3704163,WHS2_131,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2020,SEX_FMLE,,,,,,,450 [270-670],451.620422363,266.052246094,672.221069336,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5633,3708028,WHS2_131,COUNTRY,SSD,AFR,YEAR,Africa,SEX,2001,SEX_FMLE,,,,,,,460 [220-870],464.004333496,224.631027222,865.048400879,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5634,3714284,WHS2_131,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,,,,,,,840 [520-1210],837.808410645,521.431518555,1212.489379883,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5635,3714345,WHS2_131,COUNTRY,CYP,EUR,YEAR,Europe,SEX,2003,SEX_FMLE,,,,,,,340 [230-500],343.9375,228.743713379,504.648712158,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5636,3716286,WHS2_131,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2007,SEX_BTSX,,,,,,,360 [290-440],359.800567627,292.107849121,441.36114502,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5637,3716573,WHS2_131,COUNTRY,ARG,AMR,YEAR,Americas,SEX,2000,SEX_BTSX,,,,,,,530 [430-660],528.13873291,428.575164795,657.454589844,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5638,3717360,WHS2_131,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2017,SEX_MLE,,,,,,,540 [240-720],535.838012695,243.257080078,724.717956543,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5639,3720830,WHS2_131,COUNTRY,GRC,EUR,YEAR,Europe,SEX,2012,SEX_MLE,,,,,,,460 [400-580],456.900939941,395.579376221,579.993225098,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5640,3721013,WHS2_131,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2015,SEX_MLE,,,,,,,660 [290-880],662.60925293,285.994689941,877.262023926,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5641,3721230,WHS2_131,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2016,SEX_FMLE,,,,,,,550 [300-890],548.331054688,304.0418396,888.292907715,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
